2017-09-13 14:00	1327.328	1328.032	1323.561	1323.992	30
2017-09-13 14:30	1323.991	1324.162	1320.991	1323.281	30
2017-09-13 15:00	1323.319	1323.332	1321.358	1321.661	30
2017-09-13 15:30	1321.611	1322.899	1321.000	1322.699	30
2017-09-13 16:00	1322.699	1322.809	1321.331	1321.682	30
2017-09-13 16:30	1321.682	1322.599	1321.271	1321.488	30
2017-09-13 17:00	1321.589	1324.888	1321.051	1323.678	30
2017-09-13 17:30	1323.731	1324.472	1322.971	1323.498	30
2017-09-13 18:00	1323.519	1324.068	1323.062	1323.328	30
2017-09-13 18:30	1323.311	1323.712	1321.500	1321.501	30
2017-09-13 19:00	1321.502	1322.472	1321.500	1322.272	30
2017-09-13 19:30	1322.272	1322.272	1321.261	1321.601	30
2017-09-13 20:00	1321.602	1322.529	1321.500	1322.181	30
2017-09-13 20:30	1322.182	1323.252	1321.822	1322.831	30
2017-09-13 22:00	1323.379	1323.692	1322.571	1323.578	30
2017-09-13 22:30	1323.578	1323.672	1322.661	1322.791	30
2017-09-13 23:00	1322.892	1323.172	1321.878	1321.878	30
2017-09-13 23:30	1321.878	1322.468	1321.651	1322.228	30
2017-09-14 00:00	1322.229	1322.632	1321.531	1322.281	30
2017-09-14 00:30	1322.308	1322.358	1319.128	1320.032	30
2017-09-14 01:00	1320.038	1320.862	1319.409	1320.508	30
2017-09-14 01:30	1320.491	1321.201	1319.309	1320.262	30
2017-09-14 02:00	1320.229	1322.569	1320.081	1322.408	30
2017-09-14 02:30	1322.408	1322.439	1321.401	1321.488	30
2017-09-14 03:00	1321.488	1321.978	1321.182	1321.809	30
2017-09-14 03:30	1321.799	1322.292	1321.121	1321.569	30
2017-09-14 04:00	1321.569	1322.279	1321.248	1322.101	30
2017-09-14 04:30	1322.102	1322.341	1321.748	1322.112	30
2017-09-14 05:00	1322.112	1322.201	1321.628	1321.821	30
2017-09-14 05:30	1321.821	1322.282	1320.701	1320.922	30
2017-09-14 06:00	1320.922	1321.922	1320.061	1321.471	30
2017-09-14 06:30	1321.478	1321.939	1321.258	1321.622	30
2017-09-14 07:00	1321.622	1323.059	1320.878	1322.859	30
2017-09-14 07:30	1322.868	1324.532	1322.849	1324.118	30
2017-09-14 08:00	1324.109	1324.372	1323.231	1324.268	30
2017-09-14 08:30	1324.282	1324.418	1322.789	1322.951	30
2017-09-14 09:00	1322.952	1323.452	1322.001	1322.802	30
2017-09-14 09:30	1322.822	1323.422	1322.611	1323.089	30
2017-09-14 10:00	1323.071	1326.468	1323.069	1326.128	30
2017-09-14 10:30	1326.072	1326.621	1324.741	1325.201	30
2017-09-14 11:00	1325.202	1325.518	1322.459	1322.468	30
2017-09-14 11:30	1322.468	1322.812	1319.222	1320.148	30
2017-09-14 12:00	1320.158	1324.178	1319.421	1323.171	30
2017-09-14 12:30	1323.172	1327.781	1315.718	1324.631	30
2017-09-14 13:00	1324.632	1324.771	1321.592	1322.392	30
2017-09-14 13:30	1322.341	1325.582	1321.891	1325.192	30
2017-09-14 14:00	1325.191	1326.098	1323.891	1325.598	30
2017-09-14 14:30	1325.642	1325.839	1323.938	1324.833	30
2017-09-14 15:00	1324.833	1325.703	1324.491	1325.003	30
2017-09-14 15:30	1325.003	1325.852	1324.608	1325.139	30
2017-09-14 16:00	1325.239	1325.439	1324.542	1324.942	30
2017-09-14 16:30	1324.992	1325.232	1324.541	1324.709	30
2017-09-14 17:00	1324.721	1326.052	1324.592	1325.311	30
2017-09-14 17:30	1325.348	1330.422	1325.298	1329.071	30
2017-09-14 18:00	1329.072	1329.259	1327.681	1328.202	30
2017-09-14 18:30	1328.218	1328.409	1326.589	1326.782	30
2017-09-14 19:00	1326.799	1327.398	1325.708	1327.221	30
2017-09-14 19:30	1327.258	1328.268	1326.919	1327.398	30
2017-09-14 20:00	1327.372	1328.372	1327.372	1328.172	30
2017-09-14 20:30	1328.171	1330.808	1328.171	1329.302	30
2017-09-14 22:00	1329.258	1332.428	1328.599	1331.201	30
2017-09-14 22:30	1331.162	1333.501	1331.111	1333.222	30
2017-09-14 23:00	1333.221	1333.358	1331.881	1332.441	30
2017-09-14 23:30	1332.442	1334.292	1331.728	1333.912	30
2017-09-15 00:00	1333.911	1334.081	1332.492	1332.789	30
2017-09-15 00:30	1332.799	1332.799	1331.382	1331.681	30
2017-09-15 01:00	1331.688	1332.122	1330.611	1332.071	30
2017-09-15 01:30	1332.072	1332.231	1330.631	1330.768	30
2017-09-15 02:00	1330.769	1331.718	1330.431	1331.718	30
2017-09-15 02:30	1331.718	1331.869	1330.268	1330.921	30
2017-09-15 03:00	1330.922	1331.058	1330.529	1330.839	30
2017-09-15 03:30	1330.839	1330.938	1328.969	1329.538	30
2017-09-15 04:00	1329.538	1329.652	1328.641	1329.309	30
2017-09-15 04:30	1329.309	1329.688	1328.968	1329.568	30
2017-09-15 05:00	1329.578	1329.759	1328.691	1329.021	30
2017-09-15 05:30	1329.021	1330.921	1328.921	1330.732	30
2017-09-15 06:00	1330.731	1330.799	1329.371	1330.258	30
2017-09-15 06:30	1330.278	1330.862	1329.612	1329.812	30
2017-09-15 07:00	1329.828	1329.878	1325.079	1326.691	30
2017-09-15 07:30	1326.692	1327.602	1326.311	1327.272	30
2017-09-15 08:00	1327.271	1327.802	1326.629	1327.801	30
2017-09-15 08:30	1327.802	1327.992	1325.851	1327.628	30
2017-09-15 09:00	1327.628	1328.212	1324.558	1324.709	30
2017-09-15 09:30	1324.741	1325.242	1322.500	1323.898	30
2017-09-15 10:00	1323.859	1324.251	1323.049	1323.531	30
2017-09-15 10:30	1323.518	1324.649	1323.029	1324.472	30
2017-09-15 11:00	1324.458	1324.769	1323.131	1323.821	30
2017-09-15 11:30	1323.822	1323.851	1321.448	1322.312	30
2017-09-15 12:00	1322.318	1326.568	1322.111	1323.551	30
2017-09-15 12:30	1323.551	1326.782	1323.011	1326.438	30
2017-09-15 13:00	1326.408	1327.391	1325.000	1325.629	30
2017-09-15 13:30	1325.672	1325.672	1323.798	1324.711	30
2017-09-15 14:00	1324.751	1324.851	1320.799	1321.371	30
2017-09-15 14:30	1321.451	1322.232	1320.878	1321.398	30
2017-09-15 15:00	1321.398	1322.679	1319.821	1321.982	30
2017-09-15 15:30	1321.992	1323.948	1321.749	1323.179	30
2017-09-15 16:00	1323.228	1323.458	1321.841	1322.731	30
2017-09-15 16:30	1322.831	1323.359	1322.052	1322.421	30
2017-09-15 17:00	1322.372	1322.612	1321.061	1321.241	30
2017-09-15 17:30	1321.238	1322.243	1320.971	1321.589	30
2017-09-15 18:00	1321.592	1321.789	1321.111	1321.558	30
2017-09-15 18:30	1321.558	1321.788	1321.271	1321.578	30
2017-09-15 19:00	1321.539	1321.918	1320.891	1320.959	30
2017-09-15 19:30	1320.968	1321.068	1320.251	1320.831	30
2017-09-15 20:00	1320.841	1321.612	1320.741	1321.102	30
2017-09-15 20:30	1321.102	1321.201	1319.318	1319.642	30
2017-09-17 22:00	1319.288	1319.891	1317.358	1317.891	30
2017-09-17 22:30	1317.892	1318.101	1317.331	1317.438	30
2017-09-17 23:00	1317.438	1317.648	1316.891	1317.292	30
2017-09-17 23:30	1317.292	1317.438	1314.458	1316.251	30
2017-09-18 00:00	1316.251	1317.652	1316.031	1317.641	30
2017-09-18 00:30	1317.642	1317.822	1316.321	1317.231	30
2017-09-18 01:00	1317.232	1319.259	1317.231	1318.689	30
2017-09-18 01:30	1318.689	1319.342	1318.091	1318.829	30
2017-09-18 02:00	1318.811	1319.639	1318.491	1318.578	30
2017-09-18 02:30	1318.628	1319.059	1318.391	1318.709	30
2017-09-18 03:00	1318.709	1319.059	1317.768	1317.921	30
2017-09-18 03:30	1317.921	1317.922	1317.261	1317.641	30
2017-09-18 04:00	1317.631	1317.791	1317.028	1317.052	30
